User ID,Username,Retweet Count,Mention Count,Follower Count,Verified,tweet,Label
569641,velezjeremy,42,2,5949,0,aldeayea word coach sami aljab use say team alhil fight hard aldeayea say guard front alhil play full forc year support turn victori,0
160702,oliverjose,57,1,3726,1,electr wind haha alhilalzamalek,0
901467,chaddunn,58,2,3266,0,niang arriv haha shabab alahli,0
262236,brianwhite,74,5,2821,0,mido power ismaili shetwi mercato decre dervish council head yehia elkomi,1
473380,catherinegonzalez,25,3,1152,1,intern water sport feder head kuwaiti pilot hussein musallam hold extraordinari gener assembl meet today monday australian citi melbourn,1
599587,john73,72,0,350,1,akram tawfiq perform surgeri today morn cruciat ligament best wish speedi recoveri,1
976587,whoover,78,3,467,0,liverpool lost haha leagu manchest mean,0
747890,deborah26,51,4,6791,1,sinc start season attend happen let give expect sure wait cours spanish leagu noth new die laugh real zidan without champion leagu god will achiev juventu citi liver repeat scenario year unit haha god take station,0
147992,kathrynreynolds,34,4,8214,1,engin wait rule cancel list zamalek well adopt hope sure scienc graduat sure degre honor well honor im sure alreadi graduat high school hahahaha made sure sport egypt fine egypt honor olymp histori hmashtoha btchhto hero particular,0
682972,brandon23,24,4,9607,0,tariq elashri technic director smouha team reveal negoti alahli club offici made faraj amer club presid obtain servic three red team,1
329755,orodgers,8,3,3039,1,alahli continu daili train touch prepar new season ontimenew,1
207743,abigail97,64,0,8491,0,judgment shame haha,0
515146,tsingleton,57,2,8310,1,ayman alramadi coach aswan team reject offer club egyptian leagu leav train zahrat aljanoub end season,1
592341,joneswilliam,5,3,3744,1,muhammad awwad perform ritual umrah wife muhammad awad saudi guard unit perform ritual umrah accompani wife egyptian guard publish pictur next kaaba twitter account comment say prais god bless friday god will,1
999395,ugraham,70,5,8224,1,ghazl elmahalla club offici award player paulin foafi captainci team match smouha honor contract two parti mutual termin,1
725073,aaron89,22,3,5471,0,king salman shout son almahfouf yemen abl control aramco control najran victori god son almahfouf took gun tri kill father fix thousand novel,0
989277,bethsmall,53,1,8893,1,alahli plan postpon discus new deal new coach contract tour latest news red castl ontimenew,1
304860,christopherhill,18,5,1820,0,mani affection father turn exam result john cena haha,0
178939,andreahines,94,2,7170,0,african bitch haha,0
357828,spalmer,96,0,5814,0,leagu forbidden leav riyadh,0
493266,cruztina,17,1,956,0,verdict,0
231931,nicole65,62,5,5213,0,well god forbidden alahli suppos play loui mikisoni bird,0
927758,swood,91,5,4097,0,ihab jalal new technic director pharco club explain negoti assumpt task take hour attend sign contract lead train directli,1
125889,pamelamccarty,25,1,657,1,first goal alahli,0
743235,cochrangregory,45,5,6274,1,newcastl good team strongest team physic problem everi team premier leagu hope liverpool win,0
355616,zjohnson,47,0,5191,0,said english coach achiev premier leagu think chang soon god will,0
145755,wallacechelsea,99,4,3711,1,former refere yasser mahmoud member refere committe egyptian footbal associ supervisor appoint refere second divis offici resign committe,1
860810,chayes,64,1,5785,0,cotton come famili dont thirsti sun hahahahaha,0
983472,roger67,92,4,3223,0,victori haha thing said alahli event imposs stand face finish victori due submiss said enthusiast differ result goal event,0
876687,elizabeth93,75,3,4605,1,alwad score two goal yesterday alshennawi must come alahli next season like flavio gilberto haha,0
967554,dwaynemayer,9,4,9007,0,today smouha begin prepar face pyramid within framework fifteenth week egyptian leagu championship,1
318282,greenegilbert,42,4,891,1,offici ahm koshari technic director enppi team larg list layoff ontimenew,1
884847,lauren86,30,3,6159,1,ferreira appoint technic advisor board director zamalek club ontimenew,1
657121,tylerbush,85,5,6382,0,randa tag paralymp weightlift champion announc retir intern footbal provid continu career local level,1
892196,svargas,21,5,1628,0,congratul barcelona fan say spanish leagu real madrid head zero season seem hard win champion leagu situat hard win king cup next oppon also barcelona,0
592754,richard46,14,0,7153,1,moham khalaf offici spokesperson e setif club reveal financi detail ahm qandoussi transfer alahli current winter transfer period,1
637676,danieltaylor,43,4,172,0,state leav zamalek alon sell foreign investor time zamalek problem countri caus problem zamalek mortada mansour mamdouh abba take care zamalek littl money becom scarc secur reason peopl sleep happi alahli win,0
328237,wanda54,25,3,2935,0,vanguard armi start train tomorrow prepar ismaili match schedul fifth even next wednesday sport author stadium within fourteenth round premier leagu competit,1
650715,wlarson,72,1,7417,1,ahm alkass former star zamalek express overwhelm happi visit presid abdelfattah elsisi presid republ today thursday sherbin sport club follow activ nation project,1
509522,david69,89,5,946,1,ahm sami coach ceramica team confirm victori ghazl elmahalla home import victori came organ strong team elmahalla stadium one stadium team fear,1
977386,gabrielle12,39,3,5207,0,osama nabih coach first footbal team zamalek club express happi achiev victori futur score two goal one match brought two team togeth even,1
384344,tamara29,35,1,1999,0,return leagu competit expect alahli talaa aljaish match,1
676696,bakerdylan,75,1,3544,1,hahahaha refere refus see mous haha dog,0
256598,katiealexander,25,2,9992,0,today thursday footbal associ hold draw second phase republ youth leagu footbal associ headquart,1
784908,bkhan,17,0,132,0,night club becom trend haha last hope white championship like one wore morn night,0
201973,owenclinton,100,5,6925,0,woman love someon know make love marri know reach ball,0
329627,amandascott,96,3,4946,0,peopl say footbal script farmer,0
411640,john73,23,3,6026,1,tomorrow wednesday fifth round premier leagu championship season start,1
205768,emilysnyder,80,0,5218,1,egypt first handbal team play next match world championship current held poland sweden,1
254078,chaveztyler,73,2,8730,0,masha allah rule one wast time,1
965078,mooreraven,47,4,5820,0,technic staff arab contractor led shawki gharib use past match pharco team leagu especi nation bank match round last end pharco win clean goal,1
192073,bailey57,68,2,4737,1,name,0
271668,johnstonmatthew,92,2,9529,1,moham awwad hamza almathlouthi abdullah gomaa moham ashraf rouqa amr alsisi mustafa shalabi ibrahima nday samson akinola present,1
627907,robert74,24,1,622,1,amr gamal stress connect tissu reason substitut zamalek,1
233075,denisemartinez,8,0,2019,1,th edit egyptian premier leagu competit start octob first edit tournament consid one best ever middl east africa,1
860595,farmerlisa,89,4,5301,1,third leagu suffer front ninth leagu,0
647121,jordan41,66,2,8537,0,gooooooooooooooooooool hussein alshahat score second goal alahli alahli moroccan raja,1
226289,costastephanie,65,2,4211,0,snapshot caught eye john tie alahli taher go get ball john go win rest,0
455070,marissaking,39,4,7486,1,hope goalkeep come year alarajoz whose name gensh god will talent even manhood cover weak guard come match make stupid reaction eat idiot crowd janoush haha,0
278105,kwilliams,64,5,2964,1,happen alahli declin suspens registr would happen victori alittihad club left manag affair without interfer pay debt support even crescent spoil support french writer say take age destroy opinion,0
353473,nmitchell,82,0,5314,0,portugues coach josevaldo ferreira coach first footbal team zamalek club held session mustafa shalabi winger team start train today tuesday abdel latif abourguila stadium check,1
825321,sydney14,18,5,7169,1,may god whiten face yesterday said said matrita year ago matrita artist player understand footbal see unfortun herd group know name footbal god forbidden dont want go stranger indic coffe maker ungrat haha alahlyalfatah,0
646477,garciakevin,4,1,2322,1,alahli fan still condit longer say leagu u lot haha,0
188820,amoore,86,1,4366,1,futur alahli alqandoussi midfield year old peac upon futur rival,0
774544,thompsondavid,84,4,5082,1,alahli play thirdplac match club world cup lose spain real madrid semifin score four goal one alahli seek win third bronz medal,1
214612,mgonzalez,55,5,7584,1,say mahmoud alaa injur train haha uncl know get injur,0
201038,johnsnow,0,1,9226,1,import decis caf regard date african super cup draw world cup qualifi round ontimenew,1
986030,travis75,40,5,9510,1,haha stimul fourwheel drive yellow return normal state alnasralhazmaldouri,0
564810,smithtony,92,1,6338,1,refere lahooz lisbon fifth defend,0
360824,rdean,87,1,1151,0,differ team attack team doesnt ye benzema hahahaha,0
773465,gonzalescynthia,55,1,7421,0,alittihad alexandria guest alahli today monday postpon match fourth round egyptian premier leagu,1
661794,kgordon,72,2,7629,0,hosni abe rabbo idol hassan shehata like father,1
970436,utorres,33,5,5546,1,footbal associ meet today complet format technic staff first olymp team ontimenew,1
639644,wilsonzachary,57,1,7102,0,ahm megah awar decis appoint head footbal associ manag committe ten day,1
606714,ashleymurphy,18,1,5667,1,benzema first one love footbal,0
765465,zcrosby,38,4,9179,0,lot statement word tongu late unfound wrote two word match anger result that,1
435817,maria33,78,5,7470,1,ahm sami coach ceramica team reveal scene offer reach club regard nigerian striker john ibuka,1
949431,joelcarter,86,4,4450,0,dada follow turk cant breath haha club laugh stock centuri,0
212503,teresa69,5,2,9408,0,boat protest abha hahahaha player turn jordanian born saudi arabia afraid protest page rest underestim abu protest club even protest shout banu zaqoon,0
585238,nmosley,36,2,8202,0,decis alahli board director word said give headach may god help tire child group,0
920999,anthonyluna,47,1,6011,1,start second half god will decis half win half african champion march champion,1
689664,ytorres,18,4,3627,0,minut kid cut cut make seri part season scandal zamalek footbal union,0
855184,kathy43,43,5,3809,0,fan first footbal team zamalek club watch team match aswan within framework eleventh round match egyptian premier leagu,1
826525,terrenceyoung,41,3,6659,0,spain reject surpris begin campaign sweep costa rica seven clean,1
635026,marksmegan,19,4,3446,1,euro full goal goal revers goal hahag u copa america give u latino master game,0
157172,thomasreed,61,2,9860,0,ancelotti respect great word alahli,1
335316,wadams,42,4,6236,0,second half end match end deserv victori alahli club walid suleiman ajay score,1
768967,brandon07,65,3,8301,0,dont congratul anyon footbal footbal doesnt get involv there arab waloo fanatic import featur le support,0
771475,ericwilliams,89,0,127,0,alahli tie first match yellow leagu,0
808738,michaelramirez,95,2,3248,1,comment match say histor victori youth beloudad egyptian club twice time zamalek defeat defeat twice alahli,0
590380,kcarroll,87,3,2767,0,ball iniesta insult swear god asham enter haha,0
206500,hudsondavid,57,3,9596,1,ismaili club medic staff led magdi elbaz race time prepar duo moham hashem ahm adel abdel moneim team player face ghazl el mahalla,1
726503,jennifergonzalez,4,3,4151,1,cours alahli fan support wydad one moroccan fan cours support alahli,0
717724,heatherwilson,20,2,5797,1,alahlawi arif kiana nation club place year eagl alahli remain high cloud other alway crawl dirt stori role cup long histori,0
341627,loririce,100,3,7541,0,hope alahli administr take approv full capac stadium play match libyan alittihad alnajm alsahel give footbal match child almatanak know posit need player manag men,0
792761,moralesrachel,6,4,5210,1,hamdan,0
316899,nrichardson,9,0,32,0,alhil penalti kick made match morgan ahm morgan refere calcul lost time,0
